surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
103.0,76,3.0,1.0,,,,,,,,200000.0
60.0,76,2.0,1.0,,,,,,,,85000.0
125.0,58,2.0,1.0,,,,,,,,177000.0
75.0,59,2.0,1.0,,,,,,,,85000.0
90.0,62,2.0,1.0,,,,,,,,197000.0
100.0,41,3.0,1.0,,,,,,,,170000.0
115.0,74,3.0,1.0,,,,,,,,145000.0
110.0,41,3.0,1.0,,,,,,,,195000.0
70.0,59,1.0,1.0,,,,,,,,135000.0
120.0,41,3.0,1.0,,,,,,,,225000.0
95.0,58,2.0,1.0,,,,,,,,110000.0
155.0,21,3.0,2.0,,,,,,,,395000.0
140.0,62,3.0,2.0,,,,,,,,270000.0
110.0,59,2.0,1.0,,,,,,,,190000.0
110.0,62,3.0,1.0,,,,,,,,250000.0
140.0,49,3.0,2.0,,,,,,,,295000.0
68.0,59,3.0,1.0,,,,,,,,120000.0
92.0,70,2.0,1.0,,,,,,,,120000.0
83.0,76,2.0,1.0,,,,,,,,120000.0
130.0,59,3.0,2.0,,,,,,,,199000.0
92.0,49,2.0,1.0,,,,,,,,105000.0
75.0,76,2.0,1.0,,,,,,,,90000.0
83.0,76,3.0,2.0,,,,,,,,110000.0
70.0,74,3.0,1.0,,,,,,,,105000.0
120.0,41,3.0,2.0,,,,,,,,210000.0
116.0,62,3.0,2.0,,,,,,,,169000.0
120.0,62,2.0,2.0,,,,,,,,190000.0
87.0,69,3.0,1.0,,,,,,,,95000.0
78.0,70,2.0,1.0,,,,,,,,100000.0
100.0,62,3.0,2.0,,,,,,,,120000.0
105.0,62,3.0,2.0,,,,,,,,170000.0
115.0,76,4.0,1.0,,,,,,,,145000.0
110.0,76,4.0,1.0,,,,,,,,155000.0
90.0,49,2.0,1.0,,,,,,,,105000.0
90.0,70,2.0,1.0,,,,,,,,99000.0
99.0,74,3.0,1.0,,,,,,,,150000.0
103.0,62,2.0,1.0,,,,,,,,153000.0
130.0,49,3.0,3.0,,,,,,,,210000.0
72.0,58,2.0,1.0,,,,,,,,180000.0
100.0,58,3.0,1.0,,,,,,,,165000.0
87.0,70,3.0,1.0,,,,,,,,108000.0
135.0,70,3.0,1.0,,,,,,,,145000.0
116.0,62,2.0,1.0,,,,,,,,201250.0
111.0,62,2.0,1.0,,,,,,,,195000.0
115.0,62,3.0,2.0,,,,,,,,214000.0
81.0,58,3.0,1.0,,,,,,,,145000.0
140.0,49,4.0,2.0,,,,,,,,220000.0
105.0,62,3.0,1.0,,,,,,,,155000.0
127.0,41,3.0,2.0,,,,,,,,160000.0
96.0,71,4.0,1.0,,,,,,,,158000.0
96.0,71,4.0,1.0,,,,,,,,165000.0
109.0,65,3.0,1.0,,,,,,,,164703.0
50.0,53,1.0,1.0,,,,,,,,58000.0
71.0,61,2.0,1.0,,,,,,,,110000.0
125.0,61,3.0,1.0,,,,,,,,180000.0
119.0,61,2.0,1.0,,,,,,,,245000.0
85.0,61,3.0,1.0,,,,,,,,80000.0
156.0,61,3.0,1.0,,,,,,,,235000.0
102.0,61,3.0,1.0,,,,,,,,130000.0
162.0,61,3.0,2.0,,,,,,,,400000.0
100.0,61,3.0,1.0,,,,,,,,240000.0
129.0,53,4.0,1.0,,,,,,,,260000.0
102.0,94,4.0,2.0,,,,,,,,110000.0
77.0,53,3.0,1.0,,,,,,,,125000.0
90.0,61,3.0,1.0,,,,,,,,130000.0
55.0,61,2.0,1.0,,,,,,,,110000.0
75.0,71,1.0,1.0,,,,,,,,105000.0
100.0,94,4.0,1.0,,,,,,,,110000.0
90.0,53,3.0,1.0,,,,,,,,105000.0
85.0,71,3.0,1.0,,,,,,,,120000.0
115.0,53,4.0,1.0,,,,,,,,120000.0
99.0,94,3.0,1.0,,,,,,,,75000.0
199.0,71,3.0,2.0,,,,,,,,420000.0
130.0,53,4.0,1.0,,,,,,,,250000.0
120.0,71,4.0,1.0,,,,,,,,250000.0
94.0,94,3.0,1.0,,,,,,,,100000.0
95.0,71,2.0,1.0,,,,,,,,178000.0
53.0,65,2.0,1.0,,,,,,,,70000.0
110.0,53,2.0,1.0,,,,,,,,165000.0
50.0,53,2.0,1.0,,,,,,,,60000.0
72.0,65,2.0,1.0,,,,,,,,80000.0
80.0,61,2.0,1.0,,,,,,,,136000.0
250.0,61,3.0,1.0,,,,,,,,250000.0
74.0,65,3.0,1.0,,,,,,,,300000.0
90.0,53,4.0,1.0,,,,,,,,155000.0
86.0,94,3.0,1.0,,,,,,,,90000.0
100.0,94,3.0,1.0,,,,,,,,90000.0
90.0,61,3.0,1.0,,,,,,,,120000.0
112.0,53,4.0,2.0,,,,,,,,188000.0
72.0,65,2.0,1.0,,,,,,,,85000.0
